employerId,Yr_Month,Num_of_Employees,Num_of_Jobs,avgPay,Pay_Group,location,buildingId,HiredRate
398,2022-07,4,4,23.4583023,$16-35(Mid),POINT (754.0987512384932 1394.0500627767071),692,100
398,2022-08,4,4,23.4583023,$16-35(Mid),POINT (754.0987512384932 1394.0500627767071),692,100
398,2022-09,4,4,23.4583023,$16-35(Mid),POINT (754.0987512384932 1394.0500627767071),692,100
398,2022-10,4,4,23.4583023,$16-35(Mid),POINT (754.0987512384932 1394.0500627767071),692,100
398,2022-11,4,4,23.4583023,$16-35(Mid),POINT (754.0987512384932 1394.0500627767071),692,100
398,2022-12,4,4,23.4583023,$16-35(Mid),POINT (754.0987512384932 1394.0500627767071),692,100
398,2023-01,4,4,23.4583023,$16-35(Mid),POINT (754.0987512384932 1394.0500627767071),692,100
398,2023-02,4,4,23.4583023,$16-35(Mid),POINT (754.0987512384932 1394.0500627767071),692,100
398,2023-03,4,4,23.4583023,$16-35(Mid),POINT (754.0987512384932 1394.0500627767071),692,100
398,2023-04,4,4,23.4583023,$16-35(Mid),POINT (754.0987512384932 1394.0500627767071),692,100
398,2023-05,4,4,23.4583023,$16-35(Mid),POINT (754.0987512384932 1394.0500627767071),692,100
399,2022-03,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2022-04,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2022-05,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2022-06,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2022-07,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2022-08,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2022-09,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2022-10,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2022-11,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2022-12,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2023-01,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2023-02,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2023-03,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2023-04,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
399,2023-05,5,9,10.33263183,<=$15 (Low),POINT (1626.36173317109 4226.189405838731),180,56
400,2022-03,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2022-04,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2022-05,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2022-06,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2022-07,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2022-08,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2022-09,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2022-10,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2022-11,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2022-12,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2023-01,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2023-02,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2023-03,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2023-04,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
400,2023-05,2,3,16.56088317,$16-35(Mid),POINT (753.1769059100845 1739.395851679909),227,67
401,2022-03,6,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,75
401,2022-04,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2022-05,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2022-06,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2022-07,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2022-08,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2022-09,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2022-10,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2022-11,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2022-12,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2023-01,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2023-02,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2023-03,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2023-04,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
401,2023-05,5,8,13.58156776,<=$15 (Low),POINT (-1674.8630003427375 1638.1520588255166),623,62
402,2022-03,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2022-04,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2022-05,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2022-06,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2022-07,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2022-08,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2022-09,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2022-10,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2022-11,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2022-12,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2023-01,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2023-02,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2023-03,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2023-04,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
402,2023-05,4,5,12.85244132,<=$15 (Low),POINT (1004.1152674725888 4462.540163068401),717,80
403,2022-03,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2022-04,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2022-05,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2022-06,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2022-07,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2022-08,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2022-09,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2022-10,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2022-11,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2022-12,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2023-01,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2023-02,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2023-03,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2023-04,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
403,2023-05,6,7,16.72233494,$16-35(Mid),POINT (2026.3999572104358 4142.402774048681),1023,86
404,2022-03,2,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,100
404,2022-04,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2022-05,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2022-06,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2022-07,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2022-08,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2022-09,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2022-10,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2022-11,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2022-12,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2023-01,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2023-02,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2023-03,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2023-04,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
404,2023-05,1,2,13.55676897,<=$15 (Low),POINT (2630 4050),103,50
405,2022-03,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2022-04,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2022-05,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2022-06,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2022-07,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2022-08,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2022-09,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2022-10,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2022-11,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2022-12,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2023-01,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2023-02,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2023-03,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2023-04,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
405,2023-05,5,7,14.57147924,<=$15 (Low),POINT (1535.4111740520664 4021.741043075247),982,71
406,2022-03,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2022-04,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2022-05,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2022-06,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2022-07,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2022-08,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2022-09,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2022-10,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2022-11,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2022-12,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2023-01,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2023-02,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2023-03,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2023-04,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
406,2023-05,6,9,11.99225338,<=$15 (Low),POINT (973.2374190327052 3805.640410966102),347,67
407,2022-03,5,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,125
407,2022-04,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2022-05,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2022-06,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2022-07,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2022-08,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2022-09,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2022-10,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2022-11,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2022-12,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2023-01,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2023-02,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2023-03,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2023-04,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
407,2023-05,4,4,13.381776254999998,<=$15 (Low),POINT (1105.2630658126443 3730.801103253373),1033,100
408,2022-03,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2022-04,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2022-05,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2022-06,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2022-07,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2022-08,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2022-09,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2022-10,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2022-11,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2022-12,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2023-01,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2023-02,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2023-03,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2023-04,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
408,2023-05,6,8,22.864949105,$16-35(Mid),POINT (412.9860808984934 1033.1806025214216),516,75
409,2022-03,5,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,83
409,2022-04,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2022-05,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2022-06,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2022-07,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2022-08,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2022-09,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2022-10,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2022-11,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2022-12,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2023-01,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2023-02,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2023-03,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2023-04,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
409,2023-05,1,6,11.257655425,<=$15 (Low),POINT (1207.490101417887 4007.885706041321),225,17
410,2022-03,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2022-04,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2022-05,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2022-06,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2022-07,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2022-08,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2022-09,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2022-10,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2022-11,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2022-12,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2023-01,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2023-02,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2023-03,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2023-04,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
410,2023-05,4,5,16.0602716,$16-35(Mid),POINT (1376.3976505541523 4822.779542501879),1024,80
411,2022-03,3,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,50
411,2022-04,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2022-05,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2022-06,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2022-07,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2022-08,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2022-09,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2022-10,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2022-11,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2022-12,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2023-01,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2023-02,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2023-03,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2023-04,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
411,2023-05,2,6,10.925867555,<=$15 (Low),POINT (916.9315425022253 4292.958506850986),527,33
412,2022-03,3,6,10.55531704,<=$15 (Low),POINT (496.2476568904982 1686.1524496266945),1009,50
412,2022-04,2,6,10.55531704,<=$15 (Low),POINT (496.2476568904982 1686.1524496266945),1009,33
412,2022-05,2,6,10.55531704,<=$15 (Low),POINT (496.2476568904982 1686.1524496266945),1009,33
412,2022-06,2,6,10.55531704,<=$15 (Low),POINT (496.2476568904982 1686.1524496266945),1009,33
412,2022-07,2,6,10.55531704,<=$15 (Low),POINT (496.2476568904982 1686.1524496266945),1009,33
412,2022-08,2,6,10.55531704,<=$15 (Low),POINT (496.2476568904982 1686.1524496266945),1009,33
412,2022-09,2,6,10.55531704,<=$15 (Low),POINT (496.2476568904982 1686.1524496266945),1009,33
412,2022-10,2,6,10.55531704,<=$15 (Low),POINT (496.2476568904982 1686.1524496266945),1009,33
412,2022-11,2,6,10.55531704,<=$15 (Low),POINT (496.2476568904982 1686.1524496266945),1009,33
412,2022-12,2,6,10.55531704,<=$15 (Low),POINT (496.2476568904982 1686.1524496266945),1009,33
412,2023-01,2,6,10.55531704,<=$15 (Low),POINT (496.2476568904982 1686.1524496266945),1009,33
412,2023-02,2,6,10.55531704,<=$15 (Low),POINT (496.2476568904982 1686.1524496266945),1009,33
